Quellzeile,Autor/Herausgeber,Erscheinungsjahr,Titel (Auflage),Ort,Vermerk im Buch,Standort (Raum),Regal,Fach,Anzahl des Exemplares in Thulb,Seitenanzahl,Teil von (Buchreihe etc)
2736,"Hentrich, Konrad",1912,Wörterbuch der nordwestthüringischen Mundart des Eichsfeldes,Göttingen,Deutsches Seminar Jena,E 004 Büro,links das erste Regal,3. von oben,,109,
2737,"Döring, Edmund",1903,Beiträge zur Kenntnis der Sondershäuser Mundart 1. Teil,Sondershausen,"Landesstelle für Thüringische Mundartenforschung Jena, Universität",E 004 Büro,links das erste Regal,3. von oben,,94,
2738,"Döring, Edmund",1912,Beiträge zu einer Laut- und Wortlehre der Sondershäuser Mundart,Sondershausen,Institut für Mundartforschung Jena,E 004 Büro,links das erste Regal,3. von oben,,41,
2739,"Schultze, Martin",1874,Idioticon der nord-thürigischen Mundart,Nordhausen,"Landesstelle für Thüringische Mundartenforschung Jena, Universität",E 004 Büro,links das erste Regal,3. von oben,,69,
2740,"Hentrich, Konrad",1912,Wörterbuch der nordwestthüringischen Mundart des Eichsfeldes,Göttingen,Institut für Mundartforschung an der FSU Jena,E 004 Büro,links das erste Regal,3. von oben,,109,
2741,"Spieß, Balthasar",1873,Die fränkisch-hennebergische Mundart,Wien,Institut für Mundartforschung Jena,E 004 Büro,links das erste Regal,3. von oben,,102,
2742,"Krämer, Sabine",1995,Die Steigerwaldschranke. Zum Aufbau einer ostfränkischen Dialektgrenze,Würzburg,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das erste Regal,3. von oben,,175 + 33 Karten,Würzburger Beiträge zur deutschen Philologie Band XIV
2743,"Peesch, Reinhard",1955,Der Wortschatz der Fischer im Kietz von Berlin-Köpenick,Berlin,Institut für Mundartforschung Jena,E 004 Büro,links das erste Regal,3. von oben,,116,Deutsche Akademie der Wissenschaften zu Berlin. Veröffentlichungen des Instituts für Deutsche Sprache und Literatur 3
2744,"Schildt, Joachim; Schmidt, Hartmut",1986,Berlinisch. Geschichtliche Einführung in die Sprache einer Stadt,Berlin,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 004 Büro,links das erste Regal,3. von oben,,444,
2745,"Nachama, Andreas",1994,Jiddisch im Berliner Jargon oder Hebräische Sprachelemente im deutschen Wortschatz,Berlin,Arbeitsstelle Thüringisches Wörterbuch,E 004 Büro,links das erste Regal,3. von oben,,78,
2746,"Wiese, Joachim",1987,Berliner Wörter & Wendungen,Berlin,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 004 Büro,links das erste Regal,3. von oben,,159,
2747,"Post, Rudolf",1985,Die Mundart von Bad Salzschlirf. Einführung. Wörterbuch.Flur- und Hausnamen,Bad Salzschlirf,x,E 004 Büro,links das erste Regal,3. von oben,,155,
2748,"Teuchert, Hermann",x,Niederdeutsche Mundarten,Dresden,Staatliche Museen zu Berlin,E 004 Büro,links das erste Regal,3. von oben,,124,Volkskundliche Texte/Herausgegeben von Lutz Madensen Heft 4
2749,"Gundlach, Jürgen",1982,Von Aant bis Zäg'. Plattdeutsche Wörter und Wendungen,Leipzig,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das erste Regal,3. von oben,,72,
2750,"Stellmacher, Dieter",1981,Niedersächsisch,Düsseldorf,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 004 Büro,links das erste Regal,3. von oben,,123,
2751,"Stellmacher, Dieter",2004,Das Niedersächsische Wörterbuch im Ammerland. Berichte und Mitteilungen aus der Arbeitsstelle,Bielefeld,x,E 004 Büro,links das erste Regal,3. von oben,,113,Göttinger Forschungen zur Landesgeschichte. Herausgegeben vom Institut für Historische Landesforschung der Universität Göttingen Band 9
2752,"Schambach, Georg",1863,Niederdeutsche Sprichwörter der Fürstenthümer Göttingen und Grubenhagen,Göttingen,Institut für Mundartforschung an der FSU Jena,E 004 Büro,links das erste Regal,3. von oben,,188,
2753,"Weigel, Heinrich",2008,Ludwig Storch und die Ruhlaer Mundart,Erfurt,x,E 004 Büro,links das erste Regal,3. von oben,,54,
2754,"Grober-Glück, Gerda",2008,"""Feldforschungen in Ostthüringen waren Ausgangspunkt meiner wissenschaftlichen Arbeit""",Erfurt,x,E 004 Büro,links das erste Regal,3. von oben,,30,
2755,"Löwenthal, Leo",1978,Treebz'jer Allerlei,Gröbzig,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 004 Büro,links das erste Regal,3. von oben,,104,
2756,"Barthel, Friedrich",1978,Vogtländische Wörter und Wendungen. Beiträge zur Etymologie der vogtländischen Mundart 1. Teil,Plauen,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 004 Büro,links das erste Regal,3. von oben,,88,Vogtländisches Kreismuseum Heft 46
2757,"Barthel, Friedrich",1983,Vogtländische Wörter und Wendungen. Beiträge zur Etymologie der vogtländischen Mundart 2. Teil,Plauen,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 004 Büro,links das erste Regal,3. von oben,,96,Vogtlandmuseum Plauen Heft 51
2758,"Bergmann, Gunter",1965,Das Vorerzgebirgische. Mundart und Umgangssprache im Industriegebiet um Karl-Marx-Stadt - Zwickau,Halle (Saale),Institut für Mundartforschung Jena,E 004 Büro,links das erste Regal,3. von oben,,199,Mitteldeutsche Studien herausgegeben von Th. Frings und R. Grosse 27
2759,"Bergmann, Gunter; Hellfritzsch, Volkmar",1990,Kleines vogtländisches Wörterbuch,Leipzig,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das erste Regal,3. von oben,,148,
2760,"Soumagne, Ludwig",1991,Die Litanei Band 3,Krefeld,x,E 004 Büro,links das erste Regal,3. von oben,,120,
2761,"Martin, Bernhard",1939,Die deutschen Mundarten,Marburg,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das erste Regal,3. von oben,,159,
2762,"Moosmüller, Sylvia",1991,"Hochsprache und Dialekt Österreich. Soziophonologische Untersuchungen zu ihrer Abgrenzung in Wien, Graz, Salzburg und Innsbruck",Böhlau,Arbeitsstelle Thüringisches Wörterbuch,E 004 Büro,links das erste Regal,3. von oben,,212,Sprachwissenschaftliche Reihe herausgegeben von Wolfgang U. Dressler Band 1
2763,"Ebner, Jakob",1980,DUDEN Wie sagt man in Österreich? Wörterbuch der österreichischen Besonderheiten (2. Auflage),Mannheim/Wien/Zürich,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das erste Regal,3. von oben,,252,
2764,Kommision für Mundartforschung (Hrsg.),1995,"Bayrisches Wörterbuch (BWB). Heft 1: Einleitung, Benutzerhinweise, A-[Hoch]acker",München,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das erste Regal,4. von oben,,100,BWB Heft 1
2765,Kommision für Mundartforschung (Hrsg.),1996,Bayrisches Wörterbuch (BWB). Heft 2: [Hoch]acker-[Jung-frauen]slmer,München,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das erste Regal,4. von oben,,101-288,BWB Heft 2
2766,Kommision für Mundartforschung (Hrsg.),1997,Bayrisches Wörterbuch (BWB). Heft 3: [Milch]almer-Apollonia,München,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das erste Regal,4. von oben,,289-476,BWB Heft 3
2767,Kommision für Mundartforschung (Hrsg.),2006,Bayrisches Wörterbuch (BWB). Heft 12 (4. Heft des 2. Bandes): [Men]pferd-Bieg,München,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das erste Regal,4. von oben,,565-752,BWB Heft 12
2768,Kommision für Mundartforschung (Hrsg.),1995,Bayrisches Wörterbuch (BWB). Beiheft: Orts- und Quellenverzeichnis nach dem Stand vom 1.7.1993,München,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das erste Regal,4. von oben,,105,BWB Beiheft
2769,Institut für Corpuslinguistik und Texttechnologie (ICLTT),2013,Wörterbuch der Bairischen Mundarten in Österreich (WBÖ). 40. Lieferung (8. Lieferung des 5.Bandes): eigen-eléktrisch,Wien,x,E 004 Büro,links das erste Regal,4. von oben,,1435-1626,WBÖ (40. Lieferung des 5.Bandes)
2770,Institut für Corpuslinguistik und Texttechnologie (ICLTT),2008,Wörterbuch der Bairischen Mundarten in Österreich (WBÖ). 38. Lieferung (6. Lieferung des 5. Bandes): Tunst-Twasper,Wien,x,E 004 Büro,links das erste Regal,4. von oben,,1041-1242,WBÖ (38. Lieferung des 5.Bandes)
2771,"Post, Rudolf",1985,Lehn- und Reliktwörter im Rheinland,Köln,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 004 Büro,links das erste Regal,4. von oben,,19 + Karte ,Geschichtlicher Atlas der Rheinlande Beiheft X/1
2772,"Eichler, Ernst; Hengst, Karlheinz; Krüger, Dietlind",2010,Namenkundliche Informationen 97,Leipzig,x,E 004 Büro,links das erste Regal,4. von oben,,239,Journal of Onomastics 
2773,"Grober-Glück, Gerda",2003,Beiträge zur sprachlichen Volkskultur. Nach Materialien des Atlas der deutschen Volkskunde,Frankfurt am Main,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das erste Regal,4. von oben,,316,Germanistische Arbeiten zu Sprache und Kulturgeschichte 43
2774,"Post, Rudolf",1982,"Romanische Entlehnungen in den westmitteldeutschen Mundarten: Diatopische, Diachrone und Diastratische Untersuchungen zur sprachlichen Inferenz am Beispiel des landwirtschaftlichen Sachwortschatzes",Wiesbaden,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 004 Büro,links das erste Regal,4. von oben,,374,Mainzer Studien zur Sprach- und Volksforschung 6
2775,"Aehnlich, Barbara & Wiegand, Susanne",2010,Die Flurnamen des Reinstädter Grundes,"Erfurt, Jena",x,E 004 Büro,links das erste Regal,4. von oben,,169,Thüringer Hefte für Volkskunde Band 17
2776,"Meineke, Eckhard",2003,Perspektiven der thüringischen Flurnamenforschung,Frankfurt am Main,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das erste Regal,4. von oben,,288,
2777,"Buck, M.R.",1931,Oberdeutsches Flurnamenbuch. Ein alphabetisch geordneter Handweiser für Freunde deutscher Sprach- und Kulturgeschichte,Bayreuth,Institut für Mundartforschung Jena,E 004 Büro,links das erste Regal,4. von oben,,316,
2778,"Wolf, Siegmund A.",1956,Wörterbuch des Rotwelschen. Deutsche Gaunersprache,Mannheim ,Institut für Mundartforschung Jena,E 004 Büro,links das erste Regal,4. von oben,,431,
2779,"Wehle, Peter",1997,Die Wiener Gaunersprache von Auszuzln bis Zimmerwanzen,Wien,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das erste Regal,4. von oben,,118,
2780,"Finck, Franz Nikolaus",1903,Lehrbuch des Dialekts der deutschen Zigeuner,Marburg,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 004 Büro,links das erste Regal,4. von oben,,95,
2781,"Spangenberg, Karl",1970,Baumhauers Stromergespräche in Rotwelsch. Mit soziologischen und sprachlichen Erläuerungen,Halle (Saale),FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 004 Büro,links das erste Regal,4. von oben,,105,
2782,"Pfeiffer, Herbert",1996,Das große Schimpfwörterbuch,München,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das erste Regal,4. von oben,,559,
2783,"von Train, J.K.",1833,Wörterbuch der Gauner- und Diebessprache,Leipzig,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das erste Regal,4. von oben,,286,
2784,"Schmitt, Ludwig Erich (Hrsg.)",1970,Kurzer Grundriß der germanischen Philologie bis 1500. Band 1: Sprachgeschichte,Berlin,x,E 004 Büro,links das erste Regal,4. von oben,,440,
2785,"Schade, Oscar",1866,Altdeutsches Wörterbuch,Halle (Saale),Institut für Mundartforschung,E 004 Büro,links das erste Regal,4. von oben,,765,
2786,,1996,Wörterbuch SNOB Sprachatlas von Nord Ost Bayern,Bayreuth,x,E 004 Büro,links das erste Regal,4. von oben,,24,
2787,,1989,SNOB - Sprachatlas von Nordostbayern (Regierungsbezirke Oberfranken und Oberpfalz). Fragebuch Kurzfassung,Bayreuth,x,E 004 Büro,links das erste Regal,4. von oben,,59,SNOB
2788,,1990,SNOB - Sprachatlas von Nordostbayern (Regierungsbezirke Oberfranken und Oberpfalz). Fragebuch Band 1,Bayreuth,x,E 004 Büro,links das erste Regal,4. von oben,,244,SNOB
2789,,1990,SNOB - Sprachatlas von Nordostbayern (Regierungsbezirke Oberfranken und Oberpfalz). Fragebuch Band 2,Bayreuth,x,E 004 Büro,links das erste Regal,4. von oben,,245-480,SNOB
2790,,,SNOB - Sprachatlas von Nordostbayern (Regierungsbezirke Oberfranken und Oberpfalz). Bildmaterial zum Fragebuch,Bayreuth,x,E 004 Büro,links das erste Regal,4. von oben,,42,SNOB
2791,"Lexer, Matthias",1872,Mittelhochdeutsches Handwörterbuch. Erster Band: A-M (1869-1872),Würzburg,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das erste Regal,4. von oben,,2262,
2792,"Lexer, Matthias",1876,Mittelhochdeutsches Handwörterbuch. Zweiter Band: N-U (1873-1876),Würzburg,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das erste Regal,4. von oben,,2050,
2793,"Lexer, Matthias",1878,Mittelhochdeutsches Handwörterbuch. Dritter Band: VF-Z (1873-1876),Würzburg,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das erste Regal,4. von oben,,1226,
2794,"Lexer, Matthias",1878,Nachträge zum Mittelhochdeutschen Handwörterbuch,Leipzig,x,E 004 Büro,links das erste Regal,4. von oben,,406,
2795,"Heyne, Moriz",1892,Deutsches Wörterbuch. Zweiter Band: H-O,Leipzig,Institut für Mundartforschung Jena,E 004 Büro,links das erste Regal,4. von oben,,1238,
2796,"Lessing, Gotthold Ephraim",1779,Nathan der Weise,Berlin,x,E 004 Büro,links das zweite Regal,1. von oben,,272,
2797,"Goethe, Johann Wolfgang",1774,Die Leiden des jungen Werthers,Leipzig,x,E 004 Büro,links das zweite Regal,1. von oben,,175,
2798,"Immermann, Karl",1924,Der Oberhof,Leipzig,x,E 004 Büro,links das zweite Regal,1. von oben,,316,
2799,,1978,Das Kamel auf der Pilgerfahrt IIII Arabische Spichwörter,Weimar,x,E 004 Büro,links das zweite Regal,1. von oben,,195,
2800,"Bezzel, Einhard ",1985,"Natur entdecken: Schmetterlinge, Singvögel, Wildblumen, Säugetiere, Pilze, Früchte und Beeren",Greven,x,E 004 Büro,links das zweite Regal,1. von oben,,384,
2801,"Wiesner, C.U.",1990,Frisör Kleinekorte in Venedig und anderswo ,Berlin,x,E 004 Büro,links das zweite Regal,1. von oben,,151,
2802,"Valiska, Juraj",1980,memecké nárecie dobsinej,,x,E 004 Büro,links das zweite Regal,1. von oben,,305,
2803,"Kahnmeyer, L. & Schulze, H.",1917,Anschaulich ausführliches Realienbuch,"Bielefeld, Leipzig",x,E 004 Büro,links das zweite Regal,1. von oben,,100,
2804,"Hildebrand, Rudolf",1947,Vom Deutschen Sprachunterricht in der Schule und von Erziehung und Bildung überhaupt ,"Berlin, Leipzig",x,E 004 Büro,links das zweite Regal,1. von oben,,354,
2805,"Weigand, Friedrich Ludwig Karl",1857,Deutsches Wörterbuch. Erster Band: A-K,Gießen,Institut für Mundartforschung Jena,E 004 Büro,links das zweite Regal,1. von oben,,656,
2806,"Schönheit, Friedrich Christian Heinrich",1850,Taschenbuch der Flora Thüringens,Rudolstadt,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das zweite Regal,1. von oben,,561,
2807,"Pfeifer, Wolfgang (Leiter)",1989,Etymologisches Wörterbuch des Deutschen A-G,Berlin,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 004 Büro,links das zweite Regal,1. von oben,,621,
2808,"Pfeifer, Wolfgang (Leiter)",1989,Etymologisches Wörterbuch des Deutschen H-P,Berlin,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 004 Büro,links das zweite Regal,1. von oben,,622-1345,
2809,"Pfeifer, Wolfgang (Leiter)",1989,Etymologisches Wörterbuch des Deutschen H-P,Berlin,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 004 Büro,links das zweite Regal,1. von oben,,1346-2093,
2810,"Schmidt, Wilhelm",1973,Zur Funktion der marxistisch-leninistischen Sprachtheorie in der Sprachlehrerausbildung,Potsdam,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 004 Büro,links das zweite Regal,2. von oben,,97,"Potsdamer Forschungen der Pädagogischen Hochschule ""Karl Liebknecht"" Potsdam Reihe A Heft 6"
2811,"Bolck, Franz (Hrsg.)",1977,Historizität und gesellschaftliche Bedingtheit der Sprache. Beiträge zum sprachgeschichtlichen Colloquium der Sektion Sprachwissenschaft an der Friedrich-Schiller-Universität Jena Band 1,Jena,x,E 004 Büro,links das zweite Regal,2. von oben,,169,Wissenschaftliche Beiträge der Friedrich-Schiller-Universität Jena
2812,"Bolck, Franz (Hrsg.)",1973,Beiträge zur marxistisch-leninistischen Sprachtheorie,Jena,x,E 004 Büro,links das zweite Regal,2. von oben,,158,Wissenschaftliche Beiträge der Friedrich-Schiller-Universität Jena
2813,"Wilhelmi, Bernd (Hrsg.)",1985,Sprach- und literaturhistorische Beiträge Jena - Presov,Jena,x,E 004 Büro,links das zweite Regal,2. von oben,,133,Wissenschaftliche Beiträge der Friedrich-Schiller-Universität Jena
2814,"Spitzbardt, Harry (Hrsg.)",1970,Sprache und Gesellschaft,Jena,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 004 Büro,links das zweite Regal,2. von oben,,293,Wissenschaftliche Beiträge der Friedrich-Schiller-Universität Jena
2815,"Bolck, Franz (Hrsg.)",1978,Historizität und gesellschaftliche Bedingtheit der Sprache. Beiträge zum sprachgeschichtlichen Colloquium der Sektion Sprachwissenschaft an der Friedrich-Schiller-Universität Jena Band 2,Jena,x,E 004 Büro,links das zweite Regal,2. von oben,,183,Wissenschaftliche Beiträge der Friedrich-Schiller-Universität Jena
2816,"Bolck, Franz (Hrsg.)",1980,Sprache in Geschichte und Gegenwart,Jena,x,E 004 Büro,links das zweite Regal,2. von oben,,240,Wissenschaftliche Beiträge der Friedrich-Schiller-Universität Jena
2817,"Bolck, Franz (Hrsg.)",1976,Studien zur allgemeinen und vergleichenden Sprachwissenschaft,Jena,x,E 004 Büro,links das zweite Regal,2. von oben,,196,Wissenschaftliche Beiträge der Friedrich-Schiller-Universität Jena
2818,"Bolck, Franz (Hrsg.)",1974,Ideologie und Sprache,Jena,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 004 Büro,links das zweite Regal,2. von oben,,210,Wissenschaftliche Beiträge der Friedrich-Schiller-Universität Jena
2819,"Bolck, Franz (Hrsg.)",1973,Deutsche Standardaussprache. Lautschwächungen und Formstufen,Jena,Sektion Sprachwissenschaft. Information und Dokumentation,E 004 Büro,links das zweite Regal,2. von oben,,145,Wissenschaftliche Beiträge der Friedrich-Schiller-Universität Jena
2820,"Schönfeld, Helmut",1983,Sprache - Heimatgeschichte. Mundart. Gruppensprache. Namengut als Gegenstand von Forschung und Pflege,Jena,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 004 Büro,links das zweite Regal,2. von oben,,59,
2821,,2004,Sprachwissenschaft Katalog 71,Berlin,x,E 004 Büro,links das zweite Regal,2. von oben,,183,
2822,hain Wissenschaft,1999,Wissen schaffen,Rudolstadt,x,E 004 Büro,links das zweite Regal,2. von oben,,71,
2823,hain Wissenschaft,1998,Wissen schaffen,Rudolstadt,x,E 004 Büro,links das zweite Regal,2. von oben,,47,
2824,"Tschacher, Günter",1970,Quantitative Methoden in der Soziologie,Berlin,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 004 Büro,links das zweite Regal,2. von oben,,394,
2825,"Tschacher, Günter",1970,Quantitative Methoden in der Soziologie,Berlin,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 004 Büro,links das zweite Regal,2. von oben,,394,
2826,"Steiner, Christiane",1994,Sprachvariation in Mainz. Quantitative und qualitative Analysen,Stuttgart,x,E 004 Büro,links das zweite Regal,2. von oben,,239,Mainzer Studien zur Sprach- und Volksforschung 19
2827,"Besch, Werner; Hufschmidt, Jochen; Kall-Holland, Angelika; Klein, Eva; Mattheier, Klaus J.",1981,Sprachverhalten in ländlichen Gemeinden. Ansätze zur Theorie und Methode. Forschungsbericht Erp-Projekt Band I,Berlin,Universitätsbibliothek Jena,E 004 Büro,links das zweite Regal,2. von oben,,326,
2828,"Besch, Werner; Hufschmidt, Jochen; Kall-Holland, Angelika; Klein, Eva; Mattheier, Klaus J.",1983,Sprachverhalten in ländlichen Gemeinden. Ansätze zur Theorie und Methode. Forschungsbericht Erp-Projekt Band II,Berlin,Universitätsbibliothek Jena,E 004 Büro,links das zweite Regal,2. von oben,,302,
2829,"Hofer, Lorenz",1997,Sprachwandel im städtischen Dialektrepertoire. Eine variationslinguistische Untersuchung am Beispiel des Baseldeutschen,Tübingen/Basel,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das zweite Regal,2. von oben,,306,Basler Studien zur deutschen Sprache und Literatur 72
2830,"Froitzheim, Claudia",1984,Artikulationsnormen der Umgangssprache in Köln,Tübingen ,Arbeitsstelle Thüringisches Wörterbuch,E 004 Büro,links das zweite Regal,2. von oben,,233,Continuum Schriftenreihe zur Linguistik
2831,"Harnisch, Rüdiger; Eichinger, Ludwig M.; Rowley, Anthony",1995,"""… im Gefüge der Sprachen"" Studien zu System und Soziologie der Dialekte. Festschrift für Robert Hinderling zum 60. Geburtstag",Stuttgart,J85 Thüringer Universitäts- und Landesbibliothek Jena. Zweigbibliothek Germanistik,E 004 Büro,links das zweite Regal,2. von oben,,301,ZDL Beihefte 90
2832,"Schönfeld, Helmut & Donath, Joachim",1978,Sprache im sozialistischen Industribetrieb. Untersuchungen zum Wortschatz bei sozialen Gruppen,Berlin,"J85 FSU Jena Philosophische Fakultät Institut für Germanistische Sprachwissenschaft Fachgruppe Deutsche Dialektologie/Soziolinguistik Arbeitsstelle ""Thüringisches Wörterbuch""",E 004 Büro,links das zweite Regal,2. von oben,,208,Sprache und Gesellschaft Band 15
2833,"Bister-Broosen, Helga",1989,Sprachwandel im Dialekt von Krefeld,New York,Arbeitsstelle Thüringisches Wörterbuch,E 004 Büro,links das zweite Regal,2. von oben,,143,Berkeley Insights in Linguistics and Semiotics Vol. 3
2834,"Rosenkranz, Heinz & Spangenberg, Karl",1963,Sprachsoziologische Studien in Thüringen,Berlin,x,E 004 Büro,links das zweite Regal,2. von oben,,80,Sitzungsberichte der Sächsischen Akademie der Wissenschaften zu Leipzig. Philologisch-historische Klasse Band 108 Heft 3
2835,"Grosse, Rudolf",1990,Sprache in der sozialen und kulturellen Entwicklung. Beiträge eines Kolloquiums zu Ehren von Theodor Frings (1886-1968),Berlin,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,2. von oben,,447,Abhandlungen der sächsischen Akademie der Wissenschaften zu Leipzig. Philologisch-historische Klasse Band 73 Heft 1
2836,"Grosse, Rudolf",1990,Sprache in der sozialen und kulturellen Entwicklung. Beiträge eines Kolloquiums zu Ehren von Theodor Frings (1886-1968) Kartentasche,Berlin,"J85 Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,2. von oben,,x,Abhandlungen der sächsischen Akademie der Wissenschaften zu Leipzig. Philologisch-historische Klasse Band 73 Heft 1
2837,"Langner, Helmut",1977,Untersuchungen zur Mundart und zur Umgangssprache im Raum um Wittenberg,Berlin,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,2. von oben,,296 + 39 Karten,Dialektologische Studien zur Sprachgeschichte und Sprachsoziologie Band 1 Hrsg. Rudolf Grosse
2838,"Leuenberger, Petra",1999,Ortsloyalität als verhaltens- und sprachsteuernder Faktor. Eine empirische Untersuchung,Tübingen/Basel,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das zweite Regal,2. von oben,,308,Basler Studien zur deutschen Sprache und Literatur 74
2839,"Dittmar, Norbert",1997,Grundlagen der Soziolinguistik - Ein Arbeitsbuch mit Aufgaben,Tübingen,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das zweite Regal,2. von oben,,358,Konzepte der Sprach- und Literaturwissenschaft 57
2840,"Keller, Rudi",1990,Sprachwandel. Von der unsichtbaren Hand in der Sprache,Tübingen,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,2. von oben,,218,
2841,"Schlieben-Lange, Brigitte",1991,Soziolinguistik. Eine Einführung (3. Auflage),Stuttgart/Berlin/Köln,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,2. von oben,,165,
2842,"Cherubim, Dieter",1980,Fehlerlinguistik. Beiträge zum Problem der sprachlichen Abweichung,Tübingen,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung/ Universitätsbibliothek Jena,E 004 Büro,links das zweite Regal,2. von oben,,306,Reihe Germanistische Linguistik 24
